ID,Category,Subcategory,Shade_Name,Hex_Code,Recommended_Surface,Mood_And_Description
SHADE-1243,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Pale Jute Cloth,#F1D3D1,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1244,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Soft Bleached Dune,#E2CED6,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1245,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Muted Cashmere Wool,#E8D7BF,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1246,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Limewash Sand,#E4D1B7,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1247,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Desert Dust Modern,#E6D4BB,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1248,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Sun-Kissed Chalk,#DCE8CA,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1249,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Pale Limestone Wash,#EBCAC5,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1250,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Raw Cotton Boll,#D2D9B6,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1251,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Muted Sisal Fiber,#DEC8CE,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1252,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Limewash Bone,#E9C7C1,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1253,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Modern Macadamia,#DBD5C8,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1254,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Warm Travertine Wash,#F0E3CF,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1255,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Pale Flaxseed,#EFD0CD,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1256,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Modern Bleached Linen,#E1DED4,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1257,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Raw Silk Neutral,#D4DCBA,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1258,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Sun-Washed Putty,#DAE5C6,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1259,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Textured Oat Milk,#DCE8CA,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1260,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Warm Sand Dust,#F0E3CF,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1261,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Limewash Chamois,#D7CFC0,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1262,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Modern Birch White,#DBD5C8,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1263,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Pale Hemp Fiber,#D5CCBC,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1264,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Warm Mortar Wash,#D7CFC0,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1265,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Limewash Buff,#E2CED6,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1266,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Raw Sisal Weave,#D8E2C2,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1267,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Modern Cashmere Putty,#E8D7BF,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1268,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Bleached Parchment,#EADAC3,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1269,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Sun-Drenched Linen,#EFD0CD,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1270,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Limewash Biscuit,#DFDBD0,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1271,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Pale Dune Stone,#E2CED6,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1272,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Warm Calcite Wash,#ECDDC7,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1273,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Raw Flax Modern,#E5E4B9,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1274,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Muted Sandalwood Dust,#E4D1B7,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1275,Trendy Across All Spaces,New Age Warm Neutrals & Limewash,Limewash Parquet,#EADAC3,All Living & Open Spaces,New Age Warm Neutrals & Limewash tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1276,Trendy Across All Spaces,Modern Biophilic Greens,Modern Sage Trendy,#9B9693,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1277,Trendy Across All Spaces,Modern Biophilic Greens,Olive Oil Tint,#8C9198,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1278,Trendy Across All Spaces,Modern Biophilic Greens,Spanish Moss Trendy,#958D87,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1279,Trendy Across All Spaces,Modern Biophilic Greens,Washed Eucalyptus Modern,#96A089,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1280,Trendy Across All Spaces,Modern Biophilic Greens,Laurel Leaf Trendy,#9D9997,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1281,Trendy Across All Spaces,Modern Biophilic Greens,Agave Frost Modern,#9B9693,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1282,Trendy Across All Spaces,Modern Biophilic Greens,Faded Rosemary Trendy,#8E949C,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1283,Trendy Across All Spaces,Modern Biophilic Greens,Muted Celadon Modern,#9D9997,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1284,Trendy Across All Spaces,Modern Biophilic Greens,Dried Fern,#93AD83,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1285,Trendy Across All Spaces,Modern Biophilic Greens,Forest Canopy Pale,#84A888,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1286,Trendy Across All Spaces,Modern Biophilic Greens,Vintage Herb Modern,#8A8E94,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1287,Trendy Across All Spaces,Modern Biophilic Greens,Bonsai Green Trendy,#8BA196,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1288,Trendy Across All Spaces,Modern Biophilic Greens,Juniper Milk,#93AD83,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1289,Trendy Across All Spaces,Modern Biophilic Greens,Soft Khaki Green,#819282,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1290,Trendy Across All Spaces,Modern Biophilic Greens,Pale Balsam Modern,#8BA196,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1291,Trendy Across All Spaces,Modern Biophilic Greens,Green Silt Modern,#90977D,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1292,Trendy Across All Spaces,Modern Biophilic Greens,Olive Sprig Trendy,#8C9198,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1293,Trendy Across All Spaces,Modern Biophilic Greens,Herbal Ash,#9D9997,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1294,Trendy Across All Spaces,Modern Biophilic Greens,Tea Leaf Modern,#9D9997,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1295,Trendy Across All Spaces,Modern Biophilic Greens,Cypress Mist Modern,#9AA691,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1296,Trendy Across All Spaces,Modern Biophilic Greens,Urban Botanist,#8C9198,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1297,Trendy Across All Spaces,Modern Biophilic Greens,Smoked Agave,#9F9C9B,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1298,Trendy Across All Spaces,Modern Biophilic Greens,Modern Fiddle Leaf,#90977D,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1299,Trendy Across All Spaces,Modern Biophilic Greens,Bio-Green Foam,#899E92,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1300,Trendy Across All Spaces,Modern Biophilic Greens,Matcha Glaze Modern,#9B9693,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1301,Trendy Across All Spaces,Modern Biophilic Greens,Earthy Thyme Wash,#9EAC99,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1302,Trendy Across All Spaces,Modern Biophilic Greens,Spruce Frost Modern,#97908B,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1303,Trendy Across All Spaces,Modern Biophilic Greens,Modern Monstera Green,#879B8E,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1304,Trendy Across All Spaces,Modern Biophilic Greens,Washed Olive Leaf,#9B9693,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1305,Trendy Across All Spaces,Modern Biophilic Greens,Modern Herbarium,#8C9198,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1306,Trendy Across All Spaces,Modern Biophilic Greens,Urban Fern,#7E9F7C,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1307,Trendy Across All Spaces,Modern Biophilic Greens,Smoked Celadon,#82A584,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1308,Trendy Across All Spaces,Modern Biophilic Greens,Bio-Lichen Gray,#86AB8C,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1309,Trendy Across All Spaces,Modern Biophilic Greens,Modern Aloe Tint,#929A81,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1310,Trendy Across All Spaces,Modern Biophilic Greens,Eucalyptus Ash Modern,#91AA7F,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1311,Trendy Across All Spaces,Modern Biophilic Greens,Green Tea Glaze,#84A888,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1312,Trendy Across All Spaces,Modern Biophilic Greens,Modern Forest Bath,#8A8E94,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1313,Trendy Across All Spaces,Modern Biophilic Greens,Dried Meadow Grass,#7E9F7C,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1314,Trendy Across All Spaces,Modern Biophilic Greens,Biophilic Moss,#99938F,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1315,Trendy Across All Spaces,Modern Biophilic Greens,Urban Botanical Leaf,#9EAC99,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1316,Trendy Across All Spaces,Modern Biophilic Greens,Modern Silver Fir,#8BA196,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1317,Trendy Across All Spaces,Modern Biophilic Greens,Agave Mist Modern,#80A280,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1318,Trendy Across All Spaces,Modern Biophilic Greens,Modern Sagebrush,#96A089,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
SHADE-1319,Trendy Across All Spaces,Modern Biophilic Greens,Smoked Pine Needle,#839586,"Bedrooms, Lounges, Living",Modern Biophilic Greens tone curated for optimal interior/exterior depth and light reflectance.
